session_id,label,ts,source,scenario_id,attack_subtype,label_method,environment,packet_rate,unique_dst_ports,dst_port_entropy,mean_inter_arrival,std_inter_arrival,unique_src_ips,src_ip_entropy
ddos_multi_04__benign_udpspoof_1,0,1789389422.8561723,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,1,-0.0,1.0638,0.0831,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389422.9961724,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,1,-0.0,1.0638,0.0831,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389423.1361725,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,1,-0.0,1.0638,0.0831,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389423.2761726,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,1,-0.0,1.1803,0.1781,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389423.4161727,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,1,-0.0,1.1803,0.1781,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389423.5561728,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,1,-0.0,1.1803,0.1781,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389423.696173,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,1,-0.0,1.1803,0.1781,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389423.836173,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,1,-0.0,1.1803,0.1781,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389423.9761732,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,1,-0.0,1.1803,0.1781,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389424.1161733,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,1,-0.0,1.1803,0.1781,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389424.2561734,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,1,-0.0,1.1803,0.1781,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389424.3961735,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389424.5361736,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389424.6761737,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389424.8161738,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389424.956174,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389425.096174,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389425.236174,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389425.3761742,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389425.5161743,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389425.6561744,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,1,-0.0,1.1584,0.1588,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389425.7961745,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389425.9361746,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389426.0761747,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389426.2161748,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389426.356175,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389426.496175,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389426.6361752,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389426.7761753,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389426.9161754,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389427.0561755,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,1,-0.0,1.1947,0.1595,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389427.1961756,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,1,-0.0,1.2279,0.1634,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389427.3361757,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,1,-0.0,1.2279,0.1634,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389427.4761758,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,1,-0.0,1.2279,0.1634,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389427.616176,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,1,-0.0,1.2279,0.1634,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389427.756176,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1353,0.2726,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389427.896176,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1353,0.2726,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389428.0361762,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1353,0.2726,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389428.1761763,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1353,0.2726,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389428.3161764,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1353,0.2726,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389428.4561765,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1353,0.2726,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389428.5961766,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1353,0.2726,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389428.7361767,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1353,0.2726,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389428.8761768,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1353,0.2726,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389429.016177,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1501,0.258,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389429.156177,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1501,0.258,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389429.2961771,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1501,0.258,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389429.4361773,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1501,0.258,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389429.5761774,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0885,0.2991,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389429.7161775,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0812,0.3165,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389429.8561776,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0812,0.3165,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389429.9961777,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0812,0.3165,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389430.1361778,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0812,0.3165,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389430.276178,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0812,0.3165,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389430.416178,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0812,0.3165,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389430.556178,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0812,0.3165,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389430.6961782,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0812,0.3165,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389430.8361783,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.0956,0.3359,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389430.9761784,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1371,0.3329,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389431.1161785,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1371,0.3329,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389431.2561786,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1371,0.3329,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389431.3961787,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1371,0.3329,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389431.5361788,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1371,0.3329,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389431.676179,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1371,0.3329,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389431.816179,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1371,0.3329,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389431.9561791,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.0977,0.3379,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389432.0961792,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.0977,0.3379,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389432.2361794,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1197,0.3214,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389432.3761795,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1197,0.3214,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389432.5161796,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1197,0.3214,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389432.6561797,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1197,0.3214,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389432.7961798,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1197,0.3214,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389432.9361799,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1197,0.3214,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389433.07618,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1197,0.3214,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389433.21618,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1197,0.3214,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389433.3561802,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1235,0.3434,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389433.4961803,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1235,0.3434,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389433.6361804,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1604,0.3357,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389433.7761805,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1604,0.3357,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389433.9161806,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1604,0.3357,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389434.0561807,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1604,0.3357,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389434.1961808,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.1604,0.3357,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389434.336181,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1348,0.3516,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389434.476181,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1348,0.3516,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389434.6161811,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,1,-0.0,1.1348,0.3516,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389434.7561812,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.124,0.3301,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389434.8961813,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.124,0.3301,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389435.0361814,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.124,0.3301,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389435.1761816,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.124,0.3301,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389435.3161817,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.124,0.3301,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389435.4561818,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0833,0.3319,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389435.5961819,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0833,0.3319,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389435.736182,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0444,0.3321,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389435.876182,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0444,0.3321,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389436.0161822,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9902,0.3487,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389436.1561823,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9902,0.3487,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389436.2961824,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9902,0.3487,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389436.4361825,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9902,0.3487,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389436.5761826,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9902,0.3487,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389436.7161827,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9902,0.3487,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389436.8561828,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9902,0.3487,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389436.996183,real,ddos_multi_04,,generator_ground_truth,docker_multihost,11,1,-0.0,0.9829,0.3315,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389437.136183,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0277,0.3194,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389437.2761831,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0277,0.3194,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389437.4161832,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0277,0.3194,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389437.5561833,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0277,0.3194,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389437.6961834,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9995,0.3281,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389437.8361835,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9995,0.3281,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389437.9761837,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9995,0.3281,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389438.1161838,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9995,0.3281,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389438.2561839,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0353,0.3254,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389438.396184,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0353,0.3254,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389438.536184,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0353,0.3254,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389438.6761842,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0353,0.3254,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389438.8161843,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0353,0.3254,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389438.9561844,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0453,0.3129,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389439.0961845,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0453,0.3129,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389439.2361846,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0453,0.3129,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389439.3761847,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0453,0.3129,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389439.5161848,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9975,0.2992,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389439.656185,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9975,0.2992,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389439.796185,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9975,0.2992,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389439.9361851,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9975,0.2992,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389440.0761852,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9975,0.2992,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389440.2161853,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9975,0.2992,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389440.3561854,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,0.9975,0.2992,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389440.4961855,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0512,0.3205,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389440.6361856,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0512,0.3205,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389440.7761858,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0512,0.3205,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389440.9161859,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0235,0.3295,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389441.056186,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0235,0.3295,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389441.196186,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,1,-0.0,1.0235,0.3295,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389441.3361862,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0019,0.3166,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389441.4761863,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0019,0.3166,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389441.6161864,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0019,0.3166,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389441.7561865,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0019,0.3166,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389441.8961866,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0019,0.3166,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389442.0361867,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,1.0019,0.3166,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389442.1761868,real,ddos_multi_04,,generator_ground_truth,docker_multihost,11,1,-0.0,0.9883,0.3031,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389442.316187,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9405,0.2815,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389442.456187,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9405,0.2815,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389442.596187,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9405,0.2815,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389442.7361872,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,1,-0.0,0.9405,0.2815,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389442.8761873,real,ddos_multi_04,,generator_ground_truth,docker_multihost,11,1,-0.0,0.9156,0.2773,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389443.0161874,real,ddos_multi_04,,generator_ground_truth,docker_multihost,11,1,-0.0,0.9156,0.2773,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389443.1561875,real,ddos_multi_04,,generator_ground_truth,docker_multihost,11,1,-0.0,0.9156,0.2773,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389443.2961876,real,ddos_multi_04,,generator_ground_truth,docker_multihost,11,1,-0.0,0.9156,0.2773,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389443.4361877,real,ddos_multi_04,,generator_ground_truth,docker_multihost,11,1,-0.0,0.9156,0.2773,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389443.5761878,real,ddos_multi_04,,generator_ground_truth,docker_multihost,12,1,-0.0,0.898,0.2702,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389443.716188,real,ddos_multi_04,,generator_ground_truth,docker_multihost,11,1,-0.0,0.8829,0.2789,1,-0.0
ddos_multi_04__benign_udpspoof_1,0,1789389443.856188,real,ddos_multi_04,,generator_ground_truth,docker_multihost,11,1,-0.0,0.8829,0.2789,1,-0.0
ddos_multi_04__ddos_spoofed_1,1,1789389445.1042814,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,42,1,-0.0,0.0033,0.0001,42,5.3923
ddos_multi_04__ddos_spoofed_1,1,1789389445.2442815,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,85,1,-0.0,0.0033,0.0001,85,6.4094
ddos_multi_04__ddos_spoofed_1,1,1789389445.3842816,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,127,1,-0.0,0.0033,0.0001,127,6.9887
ddos_multi_04__ddos_spoofed_1,1,1789389445.5242817,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,169,1,-0.0,0.0033,0.0001,169,7.4009
ddos_multi_04__ddos_spoofed_1,1,1789389445.6642818,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,212,1,-0.0,0.0033,0.0001,212,7.7279
ddos_multi_04__ddos_spoofed_1,1,1789389445.804282,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,254,1,-0.0,0.0033,0.0001,254,7.9887
ddos_multi_04__ddos_spoofed_1,1,1789389445.944282,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,295,1,-0.0,0.0033,0.0001,295,8.2046
ddos_multi_04__ddos_spoofed_1,1,1789389446.0842822,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,337,1,-0.0,0.0033,0.0001,337,8.3966
ddos_multi_04__ddos_spoofed_1,1,1789389446.2242823,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,379,1,-0.0,0.0033,0.0001,379,8.5661
ddos_multi_04__ddos_spoofed_1,1,1789389446.3642824,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,421,1,-0.0,0.0033,0.0001,421,8.7177
ddos_multi_04__ddos_spoofed_1,1,1789389446.5042825,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,463,1,-0.0,0.0033,0.0001,463,8.8549
ddos_multi_04__ddos_spoofed_1,1,1789389446.6442826,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,505,1,-0.0,0.0033,0.0002,505,8.9801
