label,group,source,scenario_id,attack_subtype,label_method,environment,orig_bytes,resp_bytes,byte_ratio,duration,orig_pkts,resp_pkts,bytes_per_sec,is_icmp,to_dns,to_common_port
0,mh_exfil_multi_03_benign_2031,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1926.0,0.04101765316718588,0.0006160736083984375,7,6,128231.43034055727,0,0,0
0,mh_exfil_multi_03_benign_2032,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1758.0,0.044937428896473265,0.001277923583984375,6,6,61819.03283582089,0,0,0
0,mh_exfil_multi_03_benign_2033,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,2050.0,0.03853658536585366,0.0012171268463134766,7,6,64906.95710088149,0,0,0
0,mh_exfil_multi_03_benign_2034,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1135.0,0.06960352422907488,0.0009009838104248047,6,6,87681.93066948929,0,0,0
0,mh_exfil_multi_03_benign_2035,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,938.0,0.08422174840085288,0.0010318756103515625,7,5,76559.61552680221,0,0,0
0,mh_exfil_multi_03_benign_2036,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,2032.0,0.03887795275590551,0.0012750625610351562,6,6,61957.74420344054,0,0,0
0,mh_exfil_multi_03_benign_2037,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,979.0,0.08069458631256383,0.000762939453125,6,6,103546.88,0,0,0
0,mh_exfil_multi_03_benign_2038,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1254.0,0.06299840510366826,1.0328588485717773,7,6,76.48673399007046,0,0,0
0,mh_exfil_multi_03_benign_2039,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1822.0,0.0433589462129528,1.03153395652771,7,6,76.58497279713916,0,0,0
0,mh_exfil_multi_03_benign_2040,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,695.0,0.11366906474820145,0.0020189285278320312,7,5,39129.66650921115,0,0,0
0,mh_exfil_multi_03_benign_2041,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1723.0,0.045850261172373764,0.0010728836059570312,6,6,73633.3368888889,0,0,0
0,mh_exfil_multi_03_benign_2042,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1247.0,0.06335204490777867,0.0016179084777832031,7,5,48828.47273798998,0,0,0
0,mh_exfil_multi_03_benign_2043,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1913.0,0.041296393099843176,0.0016400814056396484,6,6,48168.340747201626,0,0,0
0,mh_exfil_multi_03_benign_2044,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1878.0,0.04206602768903089,0.0018770694732666016,7,6,42086.88123967992,0,0,0
0,mh_exfil_multi_03_benign_2045,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,425.0,0.18588235294117647,0.002076864242553711,6,6,38038.11456778785,0,0,0
0,mh_exfil_multi_03_benign_2046,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,337.0,0.2344213649851632,0.002192974090576172,6,6,36024.137421178515,0,0,0
0,mh_exfil_multi_03_benign_2047,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1150.0,0.06869565217391305,0.001222848892211914,7,6,64603.23961785923,0,0,0
0,mh_exfil_multi_03_benign_2048,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1091.0,0.07241063244729606,0.0016222000122070312,6,6,48699.29688418577,0,0,0
0,mh_exfil_multi_03_benign_2049,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1922.0,0.041103017689906346,0.004034996032714844,6,6,19578.70574332309,0,0,0
0,mh_exfil_multi_03_benign_2050,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,376.0,0.21010638297872342,0.0031249523162841797,7,5,25280.38574807355,0,0,0
0,mh_exfil_multi_03_benign_2051,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1964.0,0.040224032586558045,0.0018680095672607422,7,5,42291.003956604975,0,0,0
0,mh_exfil_multi_03_benign_2052,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,997.0,0.07923771313941826,0.0019609928131103516,6,6,40285.71623100304,0,0,0
0,mh_exfil_multi_03_benign_2053,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,431.0,0.18329466357308585,0.0025339126586914062,6,6,31177.080918328942,0,0,0
0,mh_exfil_multi_03_benign_2054,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,920.0,0.08586956521739131,0.0033669471740722656,7,6,23463.391587593826,0,0,0
0,mh_exfil_multi_03_benign_2055,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1951.0,0.040492055356227574,0.0009198188781738281,6,6,85886.47382063245,0,0,0
0,mh_exfil_multi_03_benign_2056,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1886.0,0.04188759278897137,0.0009059906005859375,6,6,87197.37263157895,0,0,0
0,mh_exfil_multi_03_benign_2057,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,347.0,0.2276657060518732,0.0008711814880371094,6,6,90681.44937055281,0,0,0
0,mh_exfil_multi_03_benign_2058,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,643.0,0.12286158631415241,0.0011501312255859375,7,5,68687.81426202321,0,0,0
0,mh_exfil_multi_03_benign_2059,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,800.0,0.09875,0.0012171268463134766,7,5,64906.95710088149,0,0,0
0,mh_exfil_multi_03_benign_2060,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1979.0,0.03991915108640728,0.0017240047454833984,6,6,45823.539759369385,0,0,0
0,mh_exfil_multi_03_benign_2061,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1006.0,0.07852882703777336,0.004224061965942383,6,6,18702.377151888017,0,0,0
0,mh_exfil_multi_03_benign_2062,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,648.0,0.12191358024691358,0.002691030502319336,7,5,29356.78355630371,0,0,0
0,mh_exfil_multi_03_benign_2063,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1368.0,0.0577485380116959,0.0022389888763427734,6,6,35283.78404855713,0,0,0
0,mh_exfil_multi_03_benign_2064,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1907.0,0.041426324069218666,0.0009479522705078125,7,5,83337.5291750503,0,0,0
0,mh_exfil_multi_03_benign_2065,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1203.0,0.0656691604322527,0.0018939971923828125,7,5,41710.72708962739,0,0,0
0,mh_exfil_multi_03_benign_2066,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1624.0,0.04864532019704434,0.0014519691467285156,7,5,54408.869622331695,0,0,0
