session_id,label,ts,source,scenario_id,attack_subtype,label_method,environment,unique_ports,unique_hosts,connection_count,port_entropy,port_range_span,mean_inter_arrival,std_inter_arrival
recon_multi_07__benign_0,0,1789360166.3518815,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,1,-0.0,0,0.0,0.0
recon_multi_07__benign_0,0,1789360166.5018816,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,1,-0.0,0,0.0,0.0
recon_multi_07__benign_0,0,1789360166.6518817,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,1,-0.0,0,0.0,0.0
recon_multi_07__benign_0,0,1789360166.8018818,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,1,-0.0,0,0.0,0.0
recon_multi_07__benign_0,0,1789360166.951882,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,1,-0.0,0,0.0,0.0
recon_multi_07__benign_0,0,1789360167.101882,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,1,-0.0,0,0.0,0.0
recon_multi_07__benign_0,0,1789360167.251882,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,2,-0.0,0,0.8689,0.0
recon_multi_07__benign_0,0,1789360167.4018822,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,2,-0.0,0,0.8689,0.0
recon_multi_07__benign_0,0,1789360167.5518823,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,2,-0.0,0,0.8689,0.0
recon_multi_07__benign_0,0,1789360167.7018824,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,2,-0.0,0,0.8689,0.0
recon_multi_07__benign_0,0,1789360167.8518825,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,2,-0.0,0,0.8689,0.0
recon_multi_07__benign_0,0,1789360168.0018826,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,2,-0.0,0,0.8689,0.0
recon_multi_07__benign_0,0,1789360168.1518826,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,3,-0.0,0,0.8538,0.015
recon_multi_07__benign_0,0,1789360168.3018827,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,3,-0.0,0,0.8538,0.015
recon_multi_07__benign_0,0,1789360168.4518828,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,3,-0.0,0,0.8538,0.015
recon_multi_07__benign_0,0,1789360168.601883,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,3,-0.0,0,0.8538,0.015
recon_multi_07__benign_0,0,1789360168.751883,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,3,-0.0,0,0.8538,0.015
recon_multi_07__benign_0,0,1789360168.9018831,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,3,-0.0,0,0.8538,0.015
recon_multi_07__benign_0,0,1789360169.0518832,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,4,-0.0,0,0.8848,0.0454
recon_multi_07__benign_0,0,1789360169.2018833,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,4,-0.0,0,0.8848,0.0454
recon_multi_07__benign_0,0,1789360169.3518834,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,4,-0.0,0,0.8848,0.0454
recon_multi_07__benign_0,0,1789360169.5018835,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,5,-0.0,0,0.7996,0.1527
recon_multi_07__benign_0,0,1789360169.6518836,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,5,-0.0,0,0.7996,0.1527
recon_multi_07__benign_0,0,1789360169.8018837,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,5,-0.0,0,0.7996,0.1527
recon_multi_07__benign_0,0,1789360169.9518838,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,5,-0.0,0,0.7996,0.1527
recon_multi_07__benign_0,0,1789360170.101884,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,5,-0.0,0,0.7996,0.1527
recon_multi_07__benign_0,0,1789360170.251884,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,6,-0.0,0,0.782,0.141
recon_multi_07__benign_0,0,1789360170.401884,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,6,-0.0,0,0.782,0.141
recon_multi_07__benign_0,0,1789360170.5518842,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,6,-0.0,0,0.782,0.141
recon_multi_07__benign_0,0,1789360170.7018843,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,6,-0.0,0,0.782,0.141
recon_multi_07__benign_0,0,1789360170.8518844,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,7,-0.0,0,0.7376,0.1626
recon_multi_07__benign_0,0,1789360171.0018845,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,7,-0.0,0,0.7376,0.1626
recon_multi_07__benign_0,0,1789360171.1518846,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,7,-0.0,0,0.7376,0.1626
recon_multi_07__benign_0,0,1789360171.3018847,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,7,-0.0,0,0.7376,0.1626
recon_multi_07__benign_0,0,1789360171.4518847,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,8,-0.0,0,0.7193,0.157
recon_multi_07__benign_0,0,1789360171.6018848,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,8,-0.0,0,0.7193,0.157
recon_multi_07__benign_0,0,1789360171.751885,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,8,-0.0,0,0.7193,0.157
recon_multi_07__benign_0,0,1789360171.901885,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,8,-0.0,0,0.7193,0.157
recon_multi_07__benign_0,0,1789360172.0518851,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,8,-0.0,0,0.7193,0.157
recon_multi_07__benign_0,0,1789360172.2018852,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,9,-0.0,0,0.7235,0.1473
recon_multi_07__benign_0,0,1789360172.3518853,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,9,-0.0,0,0.7235,0.1473
recon_multi_07__benign_0,0,1789360172.5018854,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,9,-0.0,0,0.7235,0.1473
recon_multi_07__benign_0,0,1789360172.6518855,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,10,-0.0,0,0.7003,0.1537
recon_multi_07__benign_0,0,1789360172.8018856,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,10,-0.0,0,0.7003,0.1537
recon_multi_07__benign_0,0,1789360172.9518857,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,10,-0.0,0,0.7003,0.1537
recon_multi_07__benign_0,0,1789360173.1018858,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,10,-0.0,0,0.7003,0.1537
recon_multi_07__benign_0,0,1789360173.251886,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,11,-0.0,0,0.6902,0.1489
recon_multi_07__benign_0,0,1789360173.401886,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,11,-0.0,0,0.6902,0.1489
recon_multi_07__benign_0,0,1789360173.551886,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,11,-0.0,0,0.6902,0.1489
recon_multi_07__benign_0,0,1789360173.7018862,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,11,-0.0,0,0.6902,0.1489
recon_multi_07__benign_0,0,1789360173.8518863,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,11,-0.0,0,0.6902,0.1489
recon_multi_07__benign_0,0,1789360174.0018864,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,11,-0.0,0,0.6902,0.1489
recon_multi_07__benign_0,0,1789360174.1518865,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,12,-0.0,0,0.7025,0.1472
recon_multi_07__benign_0,0,1789360174.3018866,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,12,-0.0,0,0.7025,0.1472
recon_multi_07__benign_0,0,1789360174.4518867,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,12,-0.0,0,0.7025,0.1472
recon_multi_07__benign_0,0,1789360174.6018867,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,12,-0.0,0,0.7025,0.1472
recon_multi_07__benign_0,0,1789360174.7518868,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,12,-0.0,0,0.7025,0.1472
recon_multi_07__benign_0,0,1789360174.901887,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,13,-0.0,0,0.7084,0.1423
recon_multi_07__benign_0,0,1789360175.051887,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,13,-0.0,0,0.7084,0.1423
recon_multi_07__benign_0,0,1789360175.2018871,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,13,-0.0,0,0.7084,0.1423
recon_multi_07__benign_0,0,1789360175.3518872,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,13,-0.0,0,0.7084,0.1423
recon_multi_07__benign_0,0,1789360175.5018873,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,14,-0.0,0,0.7009,0.1392
recon_multi_07__benign_0,0,1789360175.6518874,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,14,-0.0,0,0.7009,0.1392
recon_multi_07__benign_0,0,1789360175.8018875,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,14,-0.0,0,0.7009,0.1392
recon_multi_07__benign_0,0,1789360175.9518876,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,14,-0.0,0,0.7009,0.1392
recon_multi_07__benign_0,0,1789360176.1018877,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,14,-0.0,0,0.7009,0.1392
recon_multi_07__benign_0,0,1789360176.2518878,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,15,-0.0,0,0.7076,0.1363
recon_multi_07__benign_0,0,1789360176.401888,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,15,-0.0,0,0.7076,0.1363
recon_multi_07__benign_0,0,1789360176.551888,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,15,-0.0,0,0.7076,0.1363
recon_multi_07__benign_0,0,1789360176.701888,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,15,-0.0,0,0.7076,0.1363
recon_multi_07__benign_0,0,1789360176.8518882,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,15,-0.0,0,0.7076,0.1363
recon_multi_07__benign_0,0,1789360177.0018883,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,15,-0.0,0,0.7076,0.1363
recon_multi_07__benign_0,0,1789360177.1518884,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,16,-0.0,0,0.7208,0.1406
recon_multi_07__benign_0,0,1789360177.3018885,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,16,-0.0,0,0.7208,0.1406
recon_multi_07__benign_0,0,1789360177.4518886,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,16,-0.0,0,0.7208,0.1406
recon_multi_07__benign_0,0,1789360177.6018887,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,16,-0.0,0,0.7208,0.1406
recon_multi_07__benign_0,0,1789360177.7518888,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,17,-0.0,0,0.7073,0.1459
recon_multi_07__benign_0,0,1789360177.9018888,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,17,-0.0,0,0.7073,0.1459
recon_multi_07__benign_0,0,1789360178.051889,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,17,-0.0,0,0.7073,0.1459
recon_multi_07__benign_0,0,1789360178.201889,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,17,-0.0,0,0.7073,0.1459
recon_multi_07__benign_0,0,1789360178.3518891,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,17,-0.0,0,0.7073,0.1459
recon_multi_07__benign_0,0,1789360178.5018892,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,17,-0.0,0,0.7073,0.1459
recon_multi_07__benign_0,0,1789360178.6518893,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,18,-0.0,0,0.7188,0.1489
recon_multi_07__benign_0,0,1789360178.8018894,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,18,-0.0,0,0.7188,0.1489
recon_multi_07__benign_0,0,1789360178.9518895,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,18,-0.0,0,0.7188,0.1489
recon_multi_07__benign_0,0,1789360179.1018896,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,18,-0.0,0,0.7188,0.1489
recon_multi_07__benign_0,0,1789360179.2518897,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,18,-0.0,0,0.7188,0.1489
recon_multi_07__benign_0,0,1789360179.4018898,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,19,-0.0,0,0.7261,0.1478
recon_multi_07__benign_0,0,1789360179.55189,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,19,-0.0,0,0.7261,0.1478
recon_multi_07__benign_0,0,1789360179.70189,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,19,-0.0,0,0.7261,0.1478
recon_multi_07__benign_0,0,1789360179.85189,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,19,-0.0,0,0.7261,0.1478
recon_multi_07__benign_0,0,1789360180.0018902,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,19,-0.0,0,0.7261,0.1478
recon_multi_07__benign_0,0,1789360180.1518903,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,20,-0.0,0,0.7232,0.1444
recon_multi_07__benign_0,0,1789360180.3018904,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,20,-0.0,0,0.7232,0.1444
recon_multi_07__benign_0,0,1789360180.4518905,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,20,-0.0,0,0.7232,0.1444
recon_multi_07__benign_0,0,1789360180.6018906,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,20,-0.0,0,0.7232,0.1444
recon_multi_07__benign_0,0,1789360180.7518907,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,21,-0.0,0,0.7159,0.1442
recon_multi_07__benign_0,0,1789360180.9018908,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,21,-0.0,0,0.7159,0.1442
recon_multi_07__benign_0,0,1789360181.0518909,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,21,-0.0,0,0.7159,0.1442
recon_multi_07__benign_0,0,1789360181.201891,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,21,-0.0,0,0.7159,0.1442
recon_multi_07__benign_0,0,1789360181.351891,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,21,-0.0,0,0.7159,0.1442
recon_multi_07__benign_0,0,1789360181.5018911,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,21,-0.0,0,0.7159,0.1442
recon_multi_07__benign_0,0,1789360181.6518912,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,22,-0.0,0,0.7285,0.1515
recon_multi_07__benign_0,0,1789360181.8018913,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,22,-0.0,0,0.7285,0.1515
recon_multi_07__benign_0,0,1789360181.9518914,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,22,-0.0,0,0.7285,0.1515
recon_multi_07__benign_0,0,1789360182.1018915,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,22,-0.0,0,0.7285,0.1515
recon_multi_07__benign_0,0,1789360182.2518916,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,22,-0.0,0,0.7285,0.1515
recon_multi_07__benign_0,0,1789360182.4018917,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,23,-0.0,0,0.7258,0.1485
recon_multi_07__benign_0,0,1789360182.5518918,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,23,-0.0,0,0.7258,0.1485
recon_multi_07__benign_0,0,1789360182.701892,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,23,-0.0,0,0.7258,0.1485
recon_multi_07__benign_0,0,1789360182.851892,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,24,-0.0,0,0.718,0.1498
recon_multi_07__benign_0,0,1789360183.001892,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,24,-0.0,0,0.718,0.1498
recon_multi_07__benign_0,0,1789360183.1518922,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,24,-0.0,0,0.718,0.1498
recon_multi_07__benign_0,0,1789360183.3018923,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,24,-0.0,0,0.718,0.1498
recon_multi_07__benign_0,0,1789360183.4518924,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,25,-0.0,0,0.7109,0.1504
recon_multi_07__benign_0,0,1789360183.6018925,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,25,-0.0,0,0.7109,0.1504
recon_multi_07__benign_0,0,1789360183.7518926,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,25,-0.0,0,0.7109,0.1504
recon_multi_07__benign_0,0,1789360183.9018927,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,25,-0.0,0,0.7109,0.1504
recon_multi_07__benign_0,0,1789360184.0518928,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,25,-0.0,0,0.7109,0.1504
recon_multi_07__benign_0,0,1789360184.2018929,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,25,-0.0,0,0.7109,0.1504
recon_multi_07__benign_0,0,1789360184.351893,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,26,-0.0,0,0.7195,0.1532
recon_multi_07__benign_0,0,1789360184.501893,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,26,-0.0,0,0.7195,0.1532
recon_multi_07__benign_0,0,1789360184.6518931,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,26,-0.0,0,0.7195,0.1532
recon_multi_07__benign_0,0,1789360184.8018932,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,26,-0.0,0,0.7195,0.1532
recon_multi_07__benign_0,0,1789360184.9518933,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,26,-0.0,0,0.7195,0.1532
recon_multi_07__benign_0,0,1789360185.1018934,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,27,-0.0,0,0.7227,0.1511
recon_multi_07__benign_0,0,1789360185.2518935,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,27,-0.0,0,0.7227,0.1511
recon_multi_07__benign_0,0,1789360185.4018936,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,27,-0.0,0,0.7227,0.1511
recon_multi_07__benign_0,0,1789360185.5518937,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,27,-0.0,0,0.7227,0.1511
recon_multi_07__benign_0,0,1789360185.7018938,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,27,-0.0,0,0.7227,0.1511
recon_multi_07__benign_0,0,1789360185.851894,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,27,-0.0,0,0.7227,0.1511
recon_multi_07__benign_0,0,1789360186.001894,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,28,-0.0,0,0.7294,0.1522
recon_multi_07__benign_0,0,1789360186.151894,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,28,-0.0,0,0.7294,0.1522
recon_multi_07__benign_0,0,1789360186.3018942,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,28,-0.0,0,0.7294,0.1522
recon_multi_07__benign_0,0,1789360186.4518943,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,28,-0.0,0,0.7294,0.1522
recon_multi_07__benign_0,0,1789360186.6018944,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,28,-0.0,0,0.7294,0.1522
recon_multi_07__benign_0,0,1789360186.7518945,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,28,-0.0,0,0.7294,0.1522
recon_multi_07__benign_0,0,1789360186.9018946,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,29,-0.0,0,0.7343,0.1516
recon_multi_07__benign_0,0,1789360187.0518947,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,29,-0.0,0,0.7343,0.1516
recon_multi_07__benign_0,0,1789360187.2018948,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,29,-0.0,0,0.7343,0.1516
recon_multi_07__benign_0,0,1789360187.3518949,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,29,-0.0,0,0.7343,0.1516
recon_multi_07__benign_0,0,1789360187.501895,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,29,-0.0,0,0.7343,0.1516
recon_multi_07__benign_0,0,1789360187.651895,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,30,-0.0,0,0.7354,0.1491
recon_multi_07__benign_0,0,1789360187.8018951,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,30,-0.0,0,0.7354,0.1491
recon_multi_07__benign_0,0,1789360187.9518952,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,30,-0.0,0,0.7354,0.1491
recon_multi_07__benign_0,0,1789360188.1018953,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,30,-0.0,0,0.7354,0.1491
recon_multi_07__benign_0,0,1789360188.2518954,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,30,-0.0,0,0.7354,0.1491
recon_multi_07__benign_0,0,1789360188.4018955,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,30,-0.0,0,0.7354,0.1491
recon_multi_07__benign_0,0,1789360188.5518956,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,30,-0.0,0,0.7354,0.1491
recon_multi_07__benign_0,0,1789360188.7018957,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,31,-0.0,0,0.7438,0.1534
recon_multi_07__benign_0,0,1789360188.8518958,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,31,-0.0,0,0.7438,0.1534
recon_multi_07__benign_0,0,1789360189.001896,real,recon_multi_07,,generator_ground_truth,docker_multihost,1,1,31,-0.0,0,0.7438,0.1534
recon_multi_07__recon_0,1,1789360191.233122,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,9,1,9,3.1699,139,0.0179,0.0
recon_multi_07__recon_0,1,1789360191.3831222,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,17,1,17,4.0875,141,0.0179,0.0001
recon_multi_07__recon_0,1,1789360191.5331223,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,26,1,26,4.7004,148,0.0179,0.0
recon_multi_07__recon_0,1,1789360191.6831224,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,34,1,34,5.0875,159,0.0179,0.0
recon_multi_07__recon_0,1,1789360191.8331225,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,42,1,42,5.3923,169,0.0179,0.0
recon_multi_07__recon_0,1,1789360191.9831226,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,51,1,51,5.6724,169,0.0179,0.0
recon_multi_07__recon_0,1,1789360192.1331227,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,59,1,59,5.8826,169,0.0179,0.0001
recon_multi_07__recon_0,1,1789360192.2831228,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,68,1,68,6.0875,169,0.0179,0.0001
recon_multi_07__recon_0,1,1789360192.4331229,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,76,1,76,6.2479,172,0.0179,0.0001
recon_multi_07__recon_0,1,1789360192.583123,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,84,1,84,6.3923,172,0.0179,0.0001
recon_multi_07__recon_0,1,1789360192.733123,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,93,1,93,6.5392,172,0.0179,0.0001
recon_multi_07__recon_0,1,1789360192.8831232,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,101,1,101,6.6582,172,0.0179,0.0001
recon_multi_07__recon_0,1,1789360193.0331233,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,110,1,110,6.7814,172,0.0179,0.0001
recon_multi_07__recon_0,1,1789360193.1831234,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,118,1,118,6.8826,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360193.3331234,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360193.4831235,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360193.6331236,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360193.7831237,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360193.9331238,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360194.083124,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360194.233124,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360194.383124,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360194.5331242,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360194.6831243,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360194.8331244,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360194.9831245,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360195.1331246,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360195.2831247,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360195.4331248,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360195.5831249,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360195.733125,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360195.883125,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360196.0331252,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360196.1831253,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
recon_multi_07__recon_0,1,1789360196.3331254,real,recon_multi_07,port_scan,generator_ground_truth,docker_multihost,121,1,121,6.9189,173,0.0179,0.0001
